id,type,name,year,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,avg_rating,bay_rating,owners,traders,wanters,wishers,total_comments,total_weights,complexity,categories,mechanics 
135649,boardgame,Tales & Games: The Three Little Pigs,2013,2,5,20,20,20,7,1663,6.48361,6.01397,3274,96,47,278,401,61,1.1639,"['Animals', ""Children's Game"", 'Dice', 'Novel-based']","['Dice Rolling', 'Push Your Luck', 'Take That']"
24976,boardgameexpansion,Descent: The Altar of Despair,2007,2,5,240,120,240,12,1661,7.74319,6.66242,4393,103,101,290,379,125,3.344,"['Adventure', 'Expansion for Base-game', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']","['Dice Rolling', 'Modular Board', 'Role Playing', 'Variable Player Powers']"
242804,boardgame,Lowlands,2018,2,4,100,50,100,12,1661,7.45848,6.5485,2622,53,408,1462,329,51,3.0196,['Farming'],"['Action Points', 'Set Collection', 'Tile Placement', 'Worker Placement']"
272738,boardgame,Jaws,2019,2,4,60,60,60,12,1661,7.47791,6.48318,4933,81,182,1052,438,35,2.1714,"['Animals', 'Fighting', 'Movies / TV / Radio theme', 'Nautical']","['Area Movement', 'Card Play Conflict Resolution', 'Hidden Movement', 'Map Reduction', 'Modular Board', 'Player Elimination', 'Secret Unit Deployment', 'Team-Based Game', 'Variable Player Powers']"
4862,boardgame,Outburst!,1986,4,20,60,60,60,18,1660,5.81563,5.65364,3498,125,3,44,483,126,1.1746,"['Party Game', 'Real-time', 'Trivia']","['Dice Rolling', 'Team-Based Game']"
85036,boardgame,20th Century,2010,3,5,120,120,120,13,1657,6.86939,6.24106,2142,156,54,233,493,132,2.9621,"['City Building', 'Civilization', 'Economic', 'Environmental']","['Auction/Bidding', 'Memory', 'Point to Point Movement', 'Tile Placement']"
266507,boardgame,Clank! Legacy: Acquisitions Incorporated,2019,2,4,120,90,120,13,1656,8.90226,7.26218,4534,17,343,2298,364,36,2.6389,['Fantasy'],"['Card Drafting', 'Deck, Bag, and Pool Building', 'Legacy Game', 'Point to Point Movement', 'Push Your Luck']"
184522,boardgame,Dead Last,2016,6,12,90,10,90,14,1655,6.38194,5.95538,2788,140,81,618,361,17,1.0588,"['Bluffing', 'Card Game', 'Negotiation', 'Party Game']","[""Prisoner's Dilemma"", 'Simultaneous Action Selection', 'Take That', 'Voting']"
73,boardgame,Show Manager,1996,2,6,60,60,60,10,1654,7.01376,6.30713,1854,80,146,363,524,158,2.0949,['Card Game'],"['Card Drafting', 'Set Collection']"
83629,boardgame,The Hobbit,2010,2,5,45,30,45,8,1654,6.0137,5.73621,3483,182,27,176,420,125,1.752,"['Adventure', 'Card Game', 'Fantasy', 'Novel-based', 'Travel']","['Auction/Bidding', 'Dice Rolling', 'Hand Management', 'Point to Point Movement', 'Role Playing', 'Simultaneous Action Selection']"
35505,boardgame,Walk the Plank!,2013,3,5,20,20,20,6,1652,6.59423,6.05763,2796,111,32,229,394,81,1.2593,"['Card Game', 'Humor', 'Pirates']","['Action Queue', 'Player Elimination', 'Simultaneous Action Selection', 'Take That', 'Turn Order: Progressive']"
137095,boardgame,The Witches: A Discworld Game,2013,1,4,90,90,90,13,1652,6.15437,5.81057,3420,64,79,462,388,114,1.6842,"['Fantasy', 'Novel-based']","['Cooperative Game', 'Critical Hits and Failures', 'Dice Rolling', 'Events', 'Point to Point Movement', 'Set Collection', 'Stat Check Resolution']"
200847,boardgame,Secrets,2017,4,8,35,15,35,10,1652,6.51421,6.02588,2950,106,84,619,281,26,1.2692,"['Bluffing', 'Card Game', 'Deduction', 'Party Game', 'Spies/Secret Agents']","['Card Drafting', 'Push Your Luck', 'Take That', 'Team-Based Game']"
193739,boardgame,Jórvík,2016,2,5,90,45,90,10,1651,6.88348,6.19976,3335,149,90,484,402,44,2.4773,[],"['Auction/Bidding', 'Auction: Dutch Priority', 'Worker Placement']"
192934,boardgame,Colony,2016,1,4,60,45,60,13,1650,6.6417,6.09188,2552,173,92,646,446,28,2.3214,"['Card Game', 'Dice', 'Science Fiction']","['Deck, Bag, and Pool Building', 'Dice Rolling', 'Trading']"
251412,boardgame,On Tour,2019,1,4,20,20,20,7,1650,7.12307,6.33528,2537,45,224,944,484,34,1.4706,"['Dice', 'Music', 'Number', 'Travel']","['Dice Rolling', 'Line Drawing', 'Network and Route Building', 'Paper-and-Pencil', 'Push Your Luck', 'Solo / Solitaire Game']"
22287,boardgame,Buccaneer,2006,3,5,30,30,30,8,1649,6.2851,5.91938,2074,108,33,164,562,209,1.5837,['Pirates'],"['Auction/Bidding', 'Memory']"
29839,boardgame,Key Harvest,2007,2,4,90,90,90,10,1649,6.78376,6.19299,2964,184,106,391,659,188,3.0372,"['Farming', 'Medieval', 'Territory Building']","['Auction/Bidding', 'Set Collection', 'Tile Placement', 'Worker Placement']"
157001,boardgame,Trains: Rising Sun,2014,2,4,45,45,45,12,1649,7.48909,6.56924,3585,140,193,596,403,62,2.4355,"['Card Game', 'Territory Building', 'Trains']","['Deck, Bag, and Pool Building', 'Hand Management', 'Network and Route Building']"
7804,boardgame,Dracula,2003,2,2,30,30,30,12,1648,6.20841,5.87073,2541,112,124,363,599,172,1.9186,"['Horror', 'Novel-based']","['Hand Management', 'Memory', 'Secret Unit Deployment']"
85250,boardgame,The Dwarf King,2011,3,5,40,40,40,10,1646,6.55006,6.05032,2821,79,67,369,381,84,1.4405,"['Bluffing', 'Card Game', 'Fantasy']",['Trick-taking']
133632,boardgame,Mythotopia,2014,2,4,120,60,120,13,1645,6.87286,6.23005,3413,284,92,411,568,99,3.0909,"['Card Game', 'Fantasy', 'Medieval', 'Mythology', 'Territory Building', 'Wargame']","['Area Majority / Influence', 'Deck, Bag, and Pool Building', 'Hand Management']"
143175,boardgame,Kashgar: Merchants of the Silk Road,2013,2,4,45,45,45,12,1645,7.14746,6.3866,2339,85,203,764,417,59,2.2712,"['Card Game', 'Economic']","['Deck, Bag, and Pool Building']"
71906,boardgame,Castaways,2010,1,4,120,120,120,14,1644,7.00956,6.27765,2434,126,145,784,435,138,3.0072,"['Adventure', 'Negotiation']","['Dice Rolling', 'Push Your Luck', 'Time Track', 'Variable Player Powers', 'Worker Placement']"
155820,boardgameexpansion,Cyclades: Titans,2014,2,6,90,60,90,13,1644,8.08367,6.8389,5226,43,294,1016,421,40,3.125,"['Ancient', 'City Building', 'Civilization', 'Expansion for Base-game', 'Fighting', 'Miniatures', 'Mythology']","['Area Majority / Influence', 'Area Movement', 'Auction/Bidding', 'Card Drafting', 'Dice Rolling', 'Team-Based Game']"
180956,boardgame,One Night Ultimate Vampire,2015,3,10,10,10,10,8,1644,6.7446,6.13934,5429,131,27,310,393,38,1.5526,"['Bluffing', 'Card Game', 'Deduction', 'Horror', 'Party Game']","['Role Playing', 'Traitor Game', 'Variable Player Powers', 'Voting']"
4209,boardgame,Monza,2000,2,6,10,10,10,5,1643,6.58541,6.06591,2903,46,81,311,520,90,1.0667,"[""Children's Game"", 'Dice', 'Racing', 'Sports']","['Dice Rolling', 'Race', 'Roll / Spin and Move']"
144529,boardgame,Theseus: The Dark Orbit,2013,2,4,90,45,90,8,1641,7.11498,6.3366,2808,179,103,626,469,107,2.8131,"['Fighting', 'Science Fiction']","['Mancala', 'Point to Point Movement', 'Team-Based Game', 'Variable Player Powers']"
256570,boardgame,Crown of Emara,2018,1,4,75,45,75,12,1640,7.4744,6.56105,2489,49,283,1066,339,61,2.9836,"['Economic', 'Medieval']","['Action Queue', 'Hand Management', 'Modular Board', 'Pick-up and Deliver', 'Solo / Solitaire Game', 'Worker Placement']"
98085,boardgame,Seven Dragons,2011,2,5,30,10,30,6,1639,6.26757,5.87712,2933,72,33,199,354,95,1.3158,"['Abstract Strategy', 'Card Game', 'Fantasy']","['Hand Management', 'Tile Placement']"
205046,boardgame,Capital Lux,2016,2,4,30,30,30,10,1639,7.0659,6.33194,2425,59,176,647,379,41,2.0244,"['Bluffing', 'Card Game', 'Science Fiction']","['Area Majority / Influence', 'Card Drafting', 'Drafting', 'Hand Management']"
814,boardgame,Aquarius,1998,2,5,30,10,30,6,1638,6.0324,5.75481,2726,75,26,145,532,150,1.14,"['Card Game', 'Religious']","['Pattern Building', 'Tile Placement']"
1526,boardgameexpansion,PitchCar Extension,1997,2,8,20,20,20,6,1638,7.58895,6.62738,3477,34,227,331,575,97,1.0825,"['Action / Dexterity', 'Expansion for Base-game', 'Racing', 'Sports']",['Modular Board']
172552,boardgame,Karmaka,2016,2,4,60,25,60,13,1638,6.67268,6.06448,3105,124,35,358,392,46,1.913,"['Animals', 'Card Game', 'Religious']","['Card Drafting', 'Deck, Bag, and Pool Building', 'Hand Management', 'Set Collection', 'Take That']"
655,boardgame,Castle,2000,2,5,30,30,30,14,1633,6.09782,5.80817,2219,125,55,243,600,162,1.9074,"['Card Game', 'Medieval']","['Hand Management', 'Tile Placement']"
8269,boardgameexpansion,BANG! High Noon,2003,4,7,30,30,30,10,1633,6.71297,6.11769,3004,82,54,133,481,147,1.5714,"['American West', 'Bluffing', 'Card Game', 'Deduction', 'Expansion for Base-game', 'Fighting', 'Humor']","['Hand Management', 'Player Elimination', 'Team-Based Game', 'Variable Player Powers']"
226518,boardgame,Exit: The Game – The Sunken Treasure,2017,1,4,90,45,90,10,1633,7.18159,6.39723,3486,38,64,318,313,26,1.7308,['Deduction'],['Cooperative Game']
33458,boardgameexpansion,"Carcassonne: Expansion 6 – Count, King & Robber",2007,2,6,45,30,45,8,1631,6.78667,6.1423,5979,24,97,436,344,62,2.1613,"['City Building', 'Expansion for Base-game', 'Medieval']","['Area Majority / Influence', 'Tile Placement']"
805,boardgame,Buffy the Vampire Slayer: The Game,2000,2,5,90,90,90,12,1630,6.62457,6.06703,2886,201,78,279,741,152,1.9934,"['Horror', 'Movies / TV / Radio theme']","['Role Playing', 'Roll / Spin and Move', 'Team-Based Game', 'Variable Player Powers']"
23451,boardgame,Space Dealer,2006,3,4,30,30,30,10,1630,6.54183,6.05383,1758,136,84,346,642,207,2.4058,"['City Building', 'Real-time', 'Science Fiction', 'Transportation']","['Action Timer', 'Pick-up and Deliver', 'Point to Point Movement', 'Simultaneous Action Selection', 'Trading']"
214887,boardgame,CO₂: Second Chance,2018,1,4,120,60,120,12,1630,7.68334,6.62817,4224,99,284,1357,500,115,4.0174,"['Economic', 'Environmental', 'Industry / Manufacturing']","['Area Majority / Influence', 'Card Drafting', 'Cooperative Game', 'Solo / Solitaire Game', 'Tile Placement', 'Worker Placement']"
273473,boardgameexpansion,Terraforming Mars: Turmoil,2019,1,5,120,120,120,12,1630,7.73601,6.64311,9816,43,132,1006,636,42,3.7143,"['Economic', 'Environmental', 'Expansion for Base-game', 'Industry / Manufacturing', 'Science Fiction', 'Space Exploration', 'Territory Building']","['Card Drafting', 'Events', 'Hand Management', 'Set Collection', 'Take That', 'Tile Placement']"
129433,boardgameexpansion,Star Wars: X-Wing Miniatures Game – Slave I Expansion Pack,2013,2,2,0,0,0,14,1627,7.97312,6.75506,8151,114,101,226,408,55,2.4182,"['Aviation / Flight', 'Expansion for Base-game', 'Miniatures', 'Movies / TV / Radio theme', 'Science Fiction', 'Wargame']","['Action Queue', 'Dice Rolling', 'Enclosure', 'Point to Point Movement', 'Simultaneous Action Selection', 'Variable Player Powers']"
287,boardgame,Bazaar,1967,2,6,45,45,45,8,1625,6.51153,6.03339,2628,184,83,224,776,139,2.036,"['Abstract Strategy', 'Puzzle']","['Set Collection', 'Trading']"
279254,boardgame,Ecos: First Continent,2019,2,6,75,45,75,14,1625,7.22184,6.39874,2457,37,273,1585,379,56,2.6071,"['Animals', 'Environmental']","['Bingo', 'Modular Board', 'Set Collection', 'Simultaneous Action Selection', 'Tile Placement']"
118695,boardgame,Riff Raff,2012,2,4,30,30,30,8,1624,6.95317,6.26727,1943,36,219,647,367,74,1.2162,"['Action / Dexterity', 'Party Game', 'Pirates']",[]
192951,boardgameexpansion,Dominion: Empires,2016,2,4,30,30,30,14,1624,8.48627,7.04407,5329,27,269,1035,323,21,2.7619,"['Card Game', 'Expansion for Base-game', 'Medieval']","['Card Drafting', 'Deck, Bag, and Pool Building', 'Hand Management']"
41833,boardgame,Creationary,2009,3,8,60,30,60,7,1623,5.91404,5.70522,3693,91,13,112,407,70,1.3286,['Party Game'],['Storytelling']
200544,boardgameexpansion,Tiny Epic Galaxies: Beyond the Black,2017,1,5,45,30,45,14,1622,7.78484,6.66424,8964,121,142,595,595,17,2.5882,"['Dice', 'Expansion for Base-game', 'Science Fiction', 'Space Exploration']","['Action Queue', 'Area Majority / Influence', 'Dice Rolling', 'Push Your Luck', 'Set Collection']"
2238,boardgame,PanzerBlitz,1970,2,2,90,90,90,12,1621,6.52442,5.98366,3808,206,25,120,741,203,3.069,"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Line of Sight', 'Modular Board', 'Ratio / Combat Results Table', 'Simulation']"
36648,boardgame,Pyramid of Pengqueen,2008,2,5,45,30,45,8,1621,6.89506,6.24443,2186,42,206,701,477,108,1.3704,"[""Children's Game"", 'Deduction', 'Maze', 'Memory']","['Memory', 'Player Elimination', 'Roll / Spin and Move']"
38765,boardgame,Ground Floor,2012,2,6,150,90,150,12,1621,7.06443,6.34218,2268,164,84,387,552,173,3.7225,"['City Building', 'Economic', 'Industry / Manufacturing']",['Worker Placement']
36811,boardgame,The Princes of Machu Picchu,2008,2,5,90,90,90,12,1620,6.96909,6.28357,1783,75,112,365,501,178,3.1011,"['Civilization', 'Economic', 'Religious']","['Area Majority / Influence', 'Area Movement', 'Set Collection', 'Worker Placement']"
262543,boardgame,Wavelength,2019,2,12,45,30,45,14,1619,7.67667,6.62675,3474,27,315,1455,390,34,1.0882,['Party Game'],"['Betting and Bluffing', 'Team-Based Game']"
244049,boardgame,Forum Trajanum,2018,2,4,120,60,120,12,1617,7.37751,6.50205,2830,77,172,792,350,73,3.5068,"['City Building', 'Territory Building']","['Drafting', 'Tile Placement', 'Variable Player Powers']"
175223,boardgame,Valley of the Kings: Afterlife,2015,1,4,45,45,45,14,1616,7.31715,6.4573,3585,131,88,344,378,52,2.2885,"['Ancient', 'Card Game', 'Mythology', 'Religious']","['Card Drafting', 'Deck, Bag, and Pool Building', 'Hand Management', 'Set Collection']"
223740,boardgame,Bargain Quest,2017,2,6,60,30,60,8,1616,7.08059,6.30279,3687,66,288,1440,442,42,1.9048,"['Card Game', 'Fantasy']","['Auction/Bidding', 'Card Drafting', 'Hand Management']"
1822,boardgame,Wilderness War,2001,2,2,180,180,180,12,1615,7.72254,6.65097,3722,101,180,614,756,216,3.2917,"['Age of Reason', 'American Indian Wars', 'Wargame']","['Campaign / Battle Card Driven', 'Dice Rolling', 'Point to Point Movement']"
137909,boardgame,Bugs in the Kitchen,2013,2,4,20,15,20,6,1615,6.21614,5.87118,2940,66,45,199,462,91,1.044,"['Action / Dexterity', 'Animals', ""Children's Game"", 'Electronic']",['Roll / Spin and Move']
30367,boardgame,Perry Rhodan: The Cosmic League,2007,2,2,30,30,30,10,1613,6.76629,6.18263,2537,128,121,390,640,127,1.9606,"['Card Game', 'Economic', 'Science Fiction']","['Bias', 'Hand Management', 'Pick-up and Deliver', 'Roll / Spin and Move']"
568,boardgame,Rage,1983,2,10,45,45,45,8,1612,6.19892,5.85083,3900,180,21,107,639,142,1.4718,['Card Game'],"['Hand Management', 'Trick-taking']"
20022,boardgame,Terra Nova,2006,2,4,45,45,45,10,1612,6.40907,5.97889,2386,162,45,177,546,158,2.2595,"['Abstract Strategy', 'Territory Building']","['Area Majority / Influence', 'Enclosure', 'Grid Movement']"
24762,boardgame,Medici vs Strozzi,2006,2,2,30,30,30,10,1612,6.51448,6.03541,1898,121,60,244,702,197,2.4518,"['Economic', 'Renaissance']","['Auction/Bidding', 'Set Collection']"
174090,boardgameexpansion,Dixit: Memories,2015,3,6,30,30,30,6,1611,7.98658,6.77365,5207,17,190,637,287,26,1.2692,"['Bluffing', 'Card Game', 'Expansion for Base-game', 'Humor', 'Party Game']","['Simultaneous Action Selection', 'Voting']"
1536,boardgame,Lord of the Fries,1998,3,8,45,45,45,12,1610,5.96794,5.72444,3323,130,34,109,556,148,1.2905,"['Card Game', 'Zombies']","['Auction/Bidding', 'Dice Rolling', 'Hand Management', 'Set Collection']"
21641,boardgame,Aquädukt,2005,2,4,30,30,30,8,1608,6.41787,5.98579,1825,177,37,174,686,216,1.7037,"['City Building', 'Dice']","['Dice Rolling', 'Network and Route Building', 'Push Your Luck', 'Tile Placement']"
33468,boardgame,Zombie in my Pocket,2007,1,1,5,5,5,11,1608,6.31626,5.87047,2328,25,19,356,697,209,1.3014,"['Adventure', 'Exploration', 'Fighting', 'Horror', 'Print & Play', 'Zombies']","['Modular Board', 'Pick-up and Deliver', ""Prisoner's Dilemma"", 'Tile Placement']"
69120,boardgame,Cadwallon: City of Thieves,2010,2,4,45,45,45,10,1608,6.29905,5.88098,2907,179,83,478,440,110,2.3273,"['Adventure', 'Fantasy', 'Fighting', 'Miniatures']","['Action Points', 'Area Movement', 'Dice Rolling', 'Pick-up and Deliver', 'Variable Player Powers']"
158243,boardgame,Dragon Slayer,2014,2,5,15,15,15,14,1608,5.63635,5.553,3448,297,11,78,523,88,1.0795,"['Dice', 'Fantasy', 'Fighting']","['Betting and Bluffing', 'Dice Rolling', 'Push Your Luck']"
199329,boardgameexpansion,Xia: Embers of a Forsaken Star,2017,1,5,180,60,180,14,1608,8.7434,7.12219,6065,38,143,443,501,28,3.5357,"['Adventure', 'Dice', 'Expansion for Base-game', 'Science Fiction', 'Space Exploration']","['Dice Rolling', 'Modular Board', 'Pick-up and Deliver', 'Tile Placement', 'Trading', 'Variable Player Powers']"
40214,boardgame,Bombay,2009,2,5,60,30,60,10,1606,6.33583,5.9309,2062,167,42,201,596,172,2.0465,"['Economic', 'Transportation']","['Action Points', 'Pick-up and Deliver', 'Point to Point Movement', 'Set Collection']"
123499,boardgame,City of Iron,2013,2,4,120,120,120,13,1605,7.21548,6.40241,2193,116,175,825,469,118,3.2373,"['Card Game', 'City Building', 'Civilization', 'Economic', 'Fantasy']","['Action Points', 'Area Majority / Influence', 'Card Drafting', 'Deck, Bag, and Pool Building', 'Hand Management', 'Variable Player Powers']"
177249,boardgame,The Manhattan Project: Chain Reaction,2016,1,5,40,30,40,12,1605,6.50242,6.00682,3774,215,38,225,450,43,1.8605,"['Card Game', 'Industry / Manufacturing', 'World War II']",['Hand Management']
169794,boardgame,Haspelknecht,2015,2,4,90,60,90,12,1603,7.29144,6.44759,2871,123,164,607,386,90,3.0333,"['Environmental', 'Farming']","['Action Points', 'End Game Bonuses', 'Turn Order: Stat-Based', 'Variable Setup', 'Worker Placement']"
3819,boardgameexpansion,Lord of the Rings: Sauron,2002,3,6,120,120,120,12,1602,6.87444,6.19243,4955,201,106,250,741,158,2.8228,"['Adventure', 'Expansion for Base-game', 'Fantasy', 'Novel-based']","['Dice Rolling', 'Hand Management', 'Variable Player Powers']"
137031,boardgame,Ancient Terrible Things,2014,2,4,60,60,60,14,1602,6.83713,6.17588,2973,100,118,583,433,77,2.039,"['Dice', 'Horror', 'Mythology']","['Dice Rolling', 'Hand Management', 'Push Your Luck', 'Set Collection', 'Worker Placement']"
222542,boardgame,Otys,2017,2,4,60,60,60,14,1602,7.0385,6.30593,2957,117,102,652,342,57,2.9298,['Science Fiction'],"['Action Queue', 'Set Collection', 'Worker Placement']"
89848,boardgameexpansion,Ticket to Ride: Alvin & Dexter,2011,2,5,50,30,50,8,1601,6.5448,6.03587,6389,75,105,382,496,69,1.5507,"['Expansion for Base-game', 'Science Fiction', 'Trains']","['Network and Route Building', 'Point to Point Movement', 'Set Collection']"
140361,boardgameexpansion,Cards Against Humanity: Third Expansion,2013,4,30,30,30,30,17,1601,6.75218,6.09624,6946,88,14,115,244,50,1.3,"['Card Game', 'Expansion for Base-game', 'Humor', 'Party Game']","['Hand Management', 'Simultaneous Action Selection']"
171890,boardgame,Best Treehouse Ever,2015,2,4,20,20,20,8,1601,6.60176,6.0721,2982,96,88,361,455,48,1.4167,['Card Game'],"['Card Drafting', 'Drafting', 'Pattern Building', 'Simultaneous Action Selection', 'Tile Placement']"
172220,boardgame,Dungeons & Dragons: Temple of Elemental Evil Board Game,2015,1,5,60,60,60,14,1601,7.429,6.41818,4587,83,267,1156,353,72,2.5278,"['Adventure', 'Exploration', 'Fantasy', 'Miniatures']","['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing', 'Solo / Solitaire Game', 'Variable Player Powers']"
